,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,366764730,2021-03-07 01:50:17.500,33.7331431092437,-118.26775655462184,0.0,271.9,511.0,SCOUT,IMO9188570,WCZ2046,31.0,0.0,31.0,10.0,4.3,,A
1,338339572,2021-03-07 01:50:17.500,33.60416,-117.88767,0.1,360.0,511.0,TUNA MELT,IMO0000000,,37.0,,14.0,5.0,,,B
2,636090862,2021-03-07 01:50:17.500,33.59327202614379,-118.03312359477124,0.3,173.6,251.0,JPO LIBRA,IMO9297840,A8GU7,70.0,1.0,264.0,32.0,12.5,,A
3,367536490,2021-03-07 01:50:17.500,33.68460294117647,-118.05169823529411,6.4,322.0,511.0,TRIUMPH,,WDI7857,37.0,,16.0,4.0,,,B
4,367163340,2021-03-07 01:50:17.500,33.61006165,-117.9087433,0.0,241.7,511.0,MEHETABEL,,WDD5767,37.0,,22.0,5.0,,,B
5,338328028,2021-03-07 01:50:17.500,33.62326676666667,-117.89469,0.0,360.0,145.0,AQUATA,IMO0000000,,37.0,,18.0,5.0,,,B
6,366998830,2021-03-07 01:50:17.500,33.73390027522937,-118.24914293577982,0.6,61.6,511.0,ROYAL MELBOURNE,,WDC2865,31.0,0.0,23.0,7.0,,0.0,A
7,352631000,2021-03-07 01:50:17.500,33.74074336700337,-118.19736643097643,0.0,233.6,270.0,COSCO AMERICA,IMO9345427,3EPH4,70.0,5.0,349.0,45.0,14.5,,A
8,351249000,2021-03-07 01:50:17.500,33.675002166666665,-118.21123366666667,0.2,300.5,265.0,NYK OCEANUS,IMO9312975,3EMR8,70.0,1.0,336.0,45.0,14.0,70.0,A
9,215126000,2021-03-07 01:50:17.500,33.62946284280937,-118.05569678929767,0.1,351.1,267.0,,,,,1.0,,,,,A
10,367691350,2021-03-07 01:50:17.500,33.61308,-117.92440162790699,0.0,293.6,511.0,ANDIAMO,IMO0000000,,37.0,,21.0,6.0,,,B
11,367113620,2021-03-07 01:50:17.500,33.73618681818182,-118.18072136363637,9.6,193.5,511.0,,,,,0.0,,,,,A
12,368021110,2021-03-07 01:50:17.500,33.76143685618729,-118.1923068561873,0.0,253.7,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B
13,367678390,2021-03-07 01:50:17.500,33.61363,-117.92475,0.0,273.3,227.0,EL TIGRE,,WDI2461,37.0,0.0,19.0,6.0,,0.0,A
14,367642530,2021-03-07 01:50:17.500,33.72792,-118.27389,0.1,285.0,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,,A
15,338218673,2021-03-07 01:50:17.500,33.60925366666667,-117.91721,0.0,352.9,511.0,BOUNTY,,,37.0,,,,,,B
16,367303000,2021-03-07 01:50:17.500,33.77551,-118.21304972972973,0.0,360.0,62.0,,,,,0.0,,,,,A
17,367616090,2021-03-07 01:50:17.500,33.77003,-118.21251344941956,0.0,192.6,287.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,,A
18,367452280,2021-03-07 01:50:17.500,33.72267854545455,-118.21296063636363,7.1,71.6,511.0,LAGUNA,,WDF4470,31.0,0.0,20.0,7.0,,,A
19,338319175,2021-03-07 01:50:17.500,33.7220831103679,-118.28123311036788,0.0,360.0,511.0,ALOHA NUI,IMO0000000,,37.0,,18.0,3.0,,,B
20,366932980,2021-03-07 01:50:17.500,33.77087,-118.21177304347826,0.0,99.7,67.0,DREW FOSS,IMO7626217,WYL5718,31.0,5.0,38.0,10.0,4.2,,A
21,310765000,2021-03-07 01:50:17.500,33.7694369435216,-118.22889,0.0,344.2,254.0,LONDON EXPRESS,IMO9143568,ZCEV3,70.0,5.0,294.0,32.0,13.6,,A
22,311000111,2021-03-07 01:50:17.500,33.728630930232555,-118.16280906976745,0.0,52.6,252.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80.0,1.0,275.0,48.0,17.0,,A
23,338310299,2021-03-07 01:50:17.500,33.60551,-117.90849,0.0,260.3,511.0,T E N  II,IMO0000000,,37.0,,0.0,0.0,,,B
24,368171260,2021-03-07 01:50:17.500,33.7312671043771,-118.2606786868687,0.0,334.4,337.0,,,,,5.0,,,,,A
25,338393998,2021-03-07 01:50:17.500,33.61018450847458,-117.89591549152543,0.0,360.0,511.0,HUNTRESS,IMO0000000,,37.0,,10.0,4.0,,,B
26,338330992,2021-03-07 01:50:17.500,33.61267702341137,-117.92429595317726,0.1,291.3,511.0,TOW BIZZ II,IMO0000000,,37.0,,10.0,3.0,,,B
27,367153070,2021-03-07 01:50:17.500,33.76744389261745,-118.2176022147651,0.0,289.8,289.0,MIKIONA,IMO9415583,WDD5057,31.0,0.0,39.0,10.0,4.9,31.0,A
28,338364031,2021-03-07 01:50:17.500,33.620252921535894,-117.92844061769615,0.0,270.6,511.0,TOPAZ,IMO0000000,,37.0,,20.0,6.0,,,B
29,367395330,2021-03-07 01:50:17.500,33.61546146179402,-117.9029,0.0,269.6,511.0,THE LAST HURRAH,,WDE7609,37.0,,24.0,6.0,,,B
30,368153440,2021-03-07 01:50:17.500,33.61121,-117.92794862876255,0.0,141.8,511.0,SISTER HOOK,IMO0000000,WDL6719,37.0,,22.0,7.0,,,B
31,366872980,2021-03-07 01:50:17.500,33.61822128440367,-117.92223,0.0,360.0,511.0,ENDLESS DREAMS,IMO8975677,WDH2906,60.0,0.0,41.0,9.0,,,A
32,367486370,2021-03-07 01:50:17.500,33.7213872,-118.27473,0.1,19.8,165.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A
33,367133910,2021-03-07 01:50:17.500,33.76537026666667,-118.25566693333332,0.0,215.2,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,,A
34,368011010,2021-03-07 01:50:17.500,33.71909,-118.27957,0.0,113.0,511.0,HATTENUFF,IMO0000000,WDJ7882,37.0,,15.0,5.0,,,B
35,338148873,2021-03-07 01:50:17.500,33.60715716666667,-117.91482358333333,0.0,125.9,511.0,CAZADOR,,,37.0,,14.0,,,,B
36,367199310,2021-03-07 01:50:17.500,33.34459,-118.32216,0.0,296.6,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A
37,368084540,2021-03-07 01:50:17.500,33.73992,-118.27803321428573,0.0,217.6,9.0,,,,,0.0,,,,,A
38,367724740,2021-03-07 01:50:17.500,33.76221,-118.1949942,0.0,166.1,511.0,LA ESPADA,IMO8793328,WDI7035,60.0,15.0,,,,,A
39,367676070,2021-03-07 01:50:17.500,33.76211,-118.18269,0.0,183.6,511.0,TUAMOTU,,WDI2235,37.0,,,,,,B
40,368048380,2021-03-07 01:50:17.500,33.75135,-118.11022265780731,0.0,70.3,511.0,TAVISH B.,IMO0000000,WDK3754,37.0,,12.0,4.0,,,B
41,477166300,2021-03-07 01:50:17.500,33.68825703703704,-118.2159925925926,0.1,357.2,251.0,,,,,1.0,,,,,A
42,369725000,2021-03-07 01:50:17.500,33.73313,-118.27635,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,,A
43,367488450,2021-03-07 01:50:17.500,33.61404260869565,-117.927,0.0,166.8,511.0,THE ONE,,WDF7817,37.0,,12.0,4.0,,,B
44,369042000,2021-03-07 01:50:17.500,33.77465461279461,-118.2154519191919,0.0,351.6,64.0,AMERICAN FREEDOM,IMO9759898,KAFK,80.0,5.0,,,,,A
45,351539000,2021-03-07 01:50:17.500,33.71289865771813,-118.19380966442954,0.3,186.8,245.0,NAVIOS AMBER,IMO9736341,3FQB6,70.0,1.0,229.0,32.0,14.5,,A
46,338168135,2021-03-07 01:50:17.500,33.60819530201342,-117.92223204697987,0.0,360.0,511.0,ISLAS,IMO0000000,,37.0,,9.0,3.0,,,B
47,367647850,2021-03-07 01:50:17.500,33.69394307692308,-118.15281769230769,7.4,280.7,511.0,HORIZON,,WDH7410,37.0,,15.0,3.0,,,B
48,366554000,2021-03-07 01:50:17.500,33.72383,-118.27967,0.1,207.0,255.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,,A
49,303340000,2021-03-07 01:50:17.500,33.7342352,-118.24907,0.0,141.3,253.0,,,,,5.0,,,,,A
50,413173000,2021-03-07 01:50:17.500,33.66845636666667,-118.14245636666666,0.4,178.0,252.0,XIN DA YANG ZHOU,IMO9337949,BPKE,70.0,1.0,335.0,42.0,14.7,,A
51,367414180,2021-03-07 01:50:17.500,33.71343333333333,-118.05850666666667,5.2,99.7,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B
52,367461940,2021-03-07 01:50:17.500,33.73415,-118.09223446666667,0.0,271.5,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,,A
53,368104220,2021-03-07 01:50:17.500,33.72102,-118.2782,0.1,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B
54,338223365,2021-03-07 01:50:17.500,33.61323633333333,-117.91113733333333,0.0,327.9,511.0,REFLECTIONS,,,37.0,,25.0,6.0,,,B
55,636091959,2021-03-07 01:50:17.500,33.75339504983389,-118.23544242524916,0.0,277.4,70.0,MSC SAVONA,IMO9460356,A8UX4,70.0,5.0,365.0,51.0,16.0,70.0,A
56,367401030,2021-03-07 01:50:17.500,33.73985,-118.27819612612612,0.0,315.9,9.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A
57,338218665,2021-03-07 01:50:17.500,33.75336493333333,-118.11182746666665,0.0,308.0,511.0,CHIEF,IMO0000000,,37.0,,0.0,0.0,,,B
58,368014440,2021-03-07 01:50:17.500,33.71044891891893,-118.27341594594594,3.7,294.3,511.0,,,,,0.0,,,,,A
59,371582000,2021-03-07 01:50:17.500,33.75185,-118.24038695364237,0.0,358.9,70.0,,,,,0.0,,,,,A
60,367174120,2021-03-07 01:50:17.500,33.73828246666667,-118.26690876666666,0.0,360.0,511.0,BARBARA H,IMO0000000,WDK2335,30.0,,0.0,0.0,,,B
61,338226725,2021-03-07 01:50:17.500,33.75643,-118.12970758278146,0.0,277.1,511.0,ANOTHER ADVENTURE,,,37.0,,,,,,B
62,367192970,2021-03-07 01:50:17.500,33.34428027027027,-118.32219,0.0,292.2,511.0,CAT EXPRESS,,WDD7921,60.0,15.0,29.0,11.0,,,A
63,563045300,2021-03-07 01:50:17.500,33.70571,-118.1410648,0.0,144.1,256.0,,,,,1.0,,,,,A
64,367740030,2021-03-07 01:50:17.500,33.60308272727273,-117.89878272727272,2.0,143.6,511.0,NEWPORT LEGACY,,WDI8578,60.0,0.0,,,,,A
65,367711690,2021-03-07 01:50:17.500,33.72198222222222,-118.28296,0.0,78.3,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B
66,338223624,2021-03-07 01:50:17.500,33.6151123,-117.90422,0.0,196.8,511.0,REEL ENERGY,IMO0000000,,37.0,,14.0,6.0,,,B
67,367104080,2021-03-07 01:50:17.500,33.7306118018018,-118.19992945945945,0.5,148.0,511.0,PETER MAC,IMO8982979,WDC9573,60.0,0.0,27.0,6.0,,,A
68,367531160,2021-03-07 01:50:17.500,33.60958155,-117.89587845,0.0,261.3,511.0,HAU TREE,,WDG3933,37.0,5.0,18.0,,,,A
69,338118674,2021-03-07 01:50:17.500,33.72624,-118.26905,0.1,49.2,249.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,,A
70,338304048,2021-03-07 01:50:17.500,33.7189,-118.2794523,0.0,360.0,511.0,RUMRUNNER 3,IMO0000000,,37.0,,15.0,3.0,,,B
71,255806335,2021-03-07 01:50:17.500,33.75478434782608,-118.23028434782609,0.0,353.8,71.0,,,,,5.0,,,,,A
72,338092107,2021-03-07 01:50:17.500,33.72582,-118.0764,0.0,130.9,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B
73,368078070,2021-03-07 01:50:17.500,33.362612920792074,-118.04212396039604,10.0,23.5,511.0,THUNDERBIRD,IMO0000000,WDK6786,30.0,,23.0,6.0,,,B
74,367661930,2021-03-07 01:50:17.500,33.72964327272727,-118.27539163636364,0.0,248.1,121.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,15.0,24.0,,,,A
75,368056830,2021-03-07 01:50:17.500,33.61828013245034,-117.92773278145697,0.0,266.2,511.0,SEA PATRON,IMO0000000,WDK4600,37.0,,0.0,0.0,,,B
76,368141530,2021-03-07 01:50:17.500,33.7526371388102,-118.1176964305949,0.0,360.0,511.0,JOINT VENTURE,IMO0000000,WDL5483,37.0,,15.0,6.0,,,B
77,338179205,2021-03-07 01:50:17.500,33.61948,-117.92485793333333,0.0,320.1,511.0,GAIL-ANNE,,,37.0,,,,,,B
78,367766860,2021-03-07 01:50:17.500,33.77163871287129,-118.21223386138614,0.0,161.6,511.0,SEANA C,,WDJ3319,31.0,0.0,21.0,7.0,,,A
79,368180040,2021-03-07 01:50:17.500,33.61440768211921,-117.9046523178808,0.0,360.0,511.0,BE CHUMMING,IMO0000000,WDL9539,30.0,,12.0,4.0,,,B
80,338366226,2021-03-07 01:50:17.500,33.723404466666665,-118.28052,0.0,277.4,164.0,,,,,0.0,,,,,A
81,338335196,2021-03-07 01:50:17.500,33.75907200668896,-118.18786802675585,0.0,255.3,511.0,LAST DANCE,IMO0000000,,37.0,,0.0,0.0,,,B
82,367368180,2021-03-07 01:50:17.500,33.73189824324324,-118.21886412162162,0.6,222.2,511.0,CHRISTY S,,WDE5537,60.0,,19.0,5.0,,,B
83,563090400,2021-03-07 01:50:17.500,33.67706553333333,-118.13807173333333,0.2,205.2,248.0,,,,,1.0,,,,,A
84,368171990,2021-03-07 01:50:17.500,33.77096,-118.21183017857143,0.0,19.6,67.0,,,,,0.0,,,,,A
85,338087117,2021-03-07 01:50:17.500,33.747091605351166,-118.21555428093644,0.1,311.7,511.0,ALTAIR,,,60.0,,10.0,3.0,,,B
86,366760710,2021-03-07 01:50:17.500,33.767305841584154,-118.21722722772277,0.0,300.9,511.0,REDONDO,,WCD3906,60.0,0.0,18.0,7.0,,,A
87,367569830,2021-03-07 01:50:17.500,33.75954663636364,-118.25811227272726,0.0,299.0,115.0,ROBERT FRANCO,IMO9694311,WDG7687,31.0,0.0,31.0,12.0,,,A
88,367050320,2021-03-07 01:50:17.500,33.72431,-118.06288056666668,0.0,360.0,511.0,BIG TROUBLE,,WDC6036,37.0,,22.0,6.0,,,B
89,368017220,2021-03-07 01:50:17.500,33.56264859375,-118.05305999999999,5.8,315.3,0.0,DESTROYER,IMO0000000,WDJ8516,36.0,,16.0,6.0,,,B
90,538007479,2021-03-07 01:50:17.500,33.75402049833887,-118.26379750830564,0.0,174.0,43.0,HYUNDAI COURAGE,IMO9347542,V7PP4,70.0,5.0,340.0,46.0,12.7,70.0,A
91,319102700,2021-03-07 01:50:17.500,33.61466,-117.91403,0.0,151.4,511.0,TASIA,,ZGFX6,37.0,,,,,,B
92,366823250,2021-03-07 01:50:17.500,33.72158524126456,-118.28105475873544,0.0,353.5,511.0,HOOKER,IMO0000000,WDA5733,37.0,,14.0,4.0,,,B
93,367049470,2021-03-07 01:50:17.500,33.76270870370371,-118.2656674074074,0.0,270.0,511.0,STEPHEN M WHITE,,WCU6542,90.0,15.0,15.0,4.0,,,A
94,367649650,2021-03-07 01:50:17.500,33.61190427620632,-117.92689096505823,0.0,360.0,273.0,HOOKOLOHE,,WDH7592,37.0,,17.0,,,,B
95,338169328,2021-03-07 01:50:17.500,33.61921,-117.8941452587646,0.0,45.6,511.0,O'CEANANIGANS,,,37.0,,13.0,,,,B
96,338035036,2021-03-07 01:50:17.500,33.72866,-118.07263,0.0,0.0,511.0,BOUNTY,,,37.0,,10.0,3.0,,,B
97,338321972,2021-03-07 01:50:17.500,33.61176,-117.92820277408639,0.0,313.4,511.0,PALLADIO,IMO0000000,,37.0,,11.0,4.0,,,B
98,338116397,2021-03-07 01:50:17.500,33.6099,-117.92651,0.0,103.3,511.0,RAPALLO,,,37.0,,,,,,B
99,367550710,2021-03-07 01:50:17.500,33.73037899328859,-118.27769100671141,0.0,110.2,511.0,TRITON,,WDG5828,30.0,,,,,,B
100,338186834,2021-03-07 01:50:17.500,33.75128009977827,-118.11033,0.0,30.0,511.0,T/T VIRGINIA LEE,,,37.0,,,,,,B
101,352375000,2021-03-07 01:50:17.500,33.68934634551494,-118.11655853820598,0.4,85.3,251.0,NYK LAURA,IMO9406752,H9LL,70.0,1.0,210.0,30.0,11.5,70.0,A
102,338160718,2021-03-07 01:50:17.500,33.614620730897016,-117.91426,0.0,274.4,511.0,BAD DEBT,IMO0000000,,37.0,,20.0,6.0,,,B
103,367017440,2021-03-07 01:50:17.500,33.77081190909091,-118.2121519090909,0.0,232.9,511.0,PIPER INNESS,IMO8964109,WDC3984,90.0,0.0,42.0,8.0,2.1,,A
104,374527000,2021-03-07 01:50:17.500,33.7501,-118.1868,0.0,278.1,181.0,,,,,5.0,,,,,A
105,367464150,2021-03-07 01:50:17.500,33.62054029900332,-117.92708850498339,0.0,23.2,511.0,WHITE LIGHT,,WDA2540,60.0,,18.0,5.0,,,B
106,232018901,2021-03-07 01:50:17.500,33.73015976666667,-118.25505,0.0,323.2,70.0,,,,,5.0,,,,,A
107,338362994,2021-03-07 01:50:17.500,33.72677089700997,-118.06186820598006,0.0,360.0,511.0,OFF SEASON,IMO0000000,,37.0,,17.0,5.0,,,B
108,338210796,2021-03-07 01:50:17.500,33.605569466666665,-117.88465,0.0,212.2,511.0,KERRY'D AWAY,IMO0000000,,37.0,,10.0,4.0,,,B
109,355271000,2021-03-07 01:50:17.500,33.67849133333333,-118.12290916666666,0.1,36.4,263.0,GRACE 1,IMO9116412,3EYE2,80.0,1.0,330.0,58.0,20.6,73.0,A
110,232002990,2021-03-07 01:50:17.500,33.47721486486486,-118.17147972972974,11.8,159.9,163.0,,,,,0.0,,,,,A
111,341774000,2021-03-07 01:50:17.500,33.61478049504951,-117.91442,0.0,209.9,511.0,MING,,V4MY3,90.0,0.0,,,,90.0,A
112,366755010,2021-03-07 01:50:17.500,33.757287272727275,-118.21652981818181,0.0,249.0,237.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A
113,338388274,2021-03-07 01:50:17.500,33.71931,-118.27760006666668,0.0,111.0,511.0,THE ESSIE,IMO0000000,,37.0,,12.0,3.0,,,B
114,367004260,2021-03-07 01:50:17.500,33.74400440366973,-118.20453880733945,0.0,249.2,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,,A
115,338226906,2021-03-07 01:50:17.500,33.71491,-118.06106,0.0,75.4,511.0,ALETA,,,37.0,,,,,,B
116,366983530,2021-03-07 01:50:17.500,33.75073,-118.21536765765765,0.0,169.0,114.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
117,338331664,2021-03-07 01:50:17.500,33.71662990000001,-118.28096989999999,0.0,155.3,511.0,ASTRAL,IMO0000000,,36.0,,13.0,4.0,,,B
118,338127501,2021-03-07 01:50:17.500,33.751829944567625,-118.11156005543238,0.0,45.0,511.0,SERENITY,,,37.0,,11.0,,,,B
